[ 5913.454883] TCP: my_cca: seq=1 cwnd=10 rtt=191 bytes_acked=1448 bytes_sent=10220 phase=slow_start Destination: 192.168.88.253:34706
[ 5916.518975] TCP: my_cca: seq=35739 cwnd=6 rtt=254 bytes_acked=90442164 bytes_sent=103348188 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5916.519246] TCP: my_cca: seq=35742 cwnd=3 rtt=106 bytes_acked=90450852 bytes_sent=103355428 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5916.519850] TCP: my_cca: seq=35748 cwnd=6 rtt=263 bytes_acked=90468228 bytes_sent=103380044 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5916.520123] TCP: my_cca: seq=35751 cwnd=3 rtt=107 bytes_acked=90476916 bytes_sent=103387284 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5916.520719] TCP: my_cca: seq=35757 cwnd=6 rtt=259 bytes_acked=90494292 bytes_sent=103411900 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5916.520988] TCP: my_cca: seq=35760 cwnd=3 rtt=105 bytes_acked=90502980 bytes_sent=103419140 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5916.521589] TCP: my_cca: seq=35766 cwnd=6 rtt=259 bytes_acked=90520356 bytes_sent=103440860 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5916.521875] TCP: my_cca: seq=35769 cwnd=3 rtt=114 bytes_acked=90529044 bytes_sent=103448100 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5916.522465] TCP: my_cca: seq=35775 cwnd=6 rtt=242 bytes_acked=90546420 bytes_sent=103469820 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5916.522737] TCP: my_cca: seq=35778 cwnd=3 rtt=103 bytes_acked=90555108 bytes_sent=103477060 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5916.523977] TCP: my_cca: seq=35788 cwnd=7 rtt=297 bytes_acked=90592756 bytes_sent=103520500 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5916.524302] TCP: my_cca: seq=35792 cwnd=3 rtt=118 bytes_acked=90601444 bytes_sent=103526292 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5916.524851] TCP: my_cca: seq=35800 cwnd=6 rtt=152 bytes_acked=90618820 bytes_sent=103552356 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5916.525144] TCP: my_cca: seq=35804 cwnd=3 rtt=123 bytes_acked=90627508 bytes_sent=103559596 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5916.525833] TCP: my_cca: seq=35811 cwnd=6 rtt=222 bytes_acked=90647780 bytes_sent=103582764 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5916.526045] TCP: my_cca: seq=35814 cwnd=3 rtt=121 bytes_acked=90653572 bytes_sent=103590004 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5916.526688] TCP: my_cca: seq=35822 cwnd=6 rtt=206 bytes_acked=90673844 bytes_sent=103613172 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5916.526893] TCP: my_cca: seq=35825 cwnd=3 rtt=124 bytes_acked=90679636 bytes_sent=103620412 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5916.527561] TCP: my_cca: seq=35832 cwnd=6 rtt=207 bytes_acked=90699908 bytes_sent=103643580 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5916.527770] TCP: my_cca: seq=35835 cwnd=3 rtt=123 bytes_acked=90705700 bytes_sent=103650820 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5916.528432] TCP: my_cca: seq=35842 cwnd=6 rtt=206 bytes_acked=90725972 bytes_sent=103673988 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5916.528637] TCP: my_cca: seq=35845 cwnd=3 rtt=119 bytes_acked=90731764 bytes_sent=103681228 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5916.529308] TCP: my_cca: seq=35853 cwnd=6 rtt=209 bytes_acked=90752036 bytes_sent=103704396 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5916.529517] TCP: my_cca: seq=35856 cwnd=3 rtt=124 bytes_acked=90757828 bytes_sent=103711636 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5916.530168] TCP: my_cca: seq=35863 cwnd=6 rtt=285 bytes_acked=90776652 bytes_sent=103733356 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5916.530442] TCP: my_cca: seq=35866 cwnd=3 rtt=105 bytes_acked=90785340 bytes_sent=103740596 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5916.531044] TCP: my_cca: seq=35872 cwnd=6 rtt=247 bytes_acked=90802716 bytes_sent=103762316 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5916.531314] TCP: my_cca: seq=35875 cwnd=3 rtt=104 bytes_acked=90811404 bytes_sent=103769556 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5916.531917] TCP: my_cca: seq=35881 cwnd=6 rtt=262 bytes_acked=90828780 bytes_sent=103794172 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5916.532219] TCP: my_cca: seq=35884 cwnd=3 rtt=105 bytes_acked=90837468 bytes_sent=103801412 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5916.532786] TCP: my_cca: seq=35890 cwnd=6 rtt=219 bytes_acked=90854844 bytes_sent=103823132 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5916.533023] TCP: my_cca: seq=35893 cwnd=3 rtt=138 bytes_acked=90862084 bytes_sent=103830372 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5916.533526] TCP: my_cca: seq=35900 cwnd=6 rtt=180 bytes_acked=90879460 bytes_sent=103849196 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5916.533682] TCP: my_cca: seq=35901 cwnd=6 rtt=215 bytes_acked=90882356 bytes_sent=103853540 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5916.533963] TCP: my_cca: seq=35904 cwnd=3 rtt=138 bytes_acked=90888148 bytes_sent=103860780 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5916.534448] TCP: my_cca: seq=35912 cwnd=6 rtt=150 bytes_acked=90905524 bytes_sent=103885396 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5916.534743] TCP: my_cca: seq=35916 cwnd=3 rtt=124 bytes_acked=90914212 bytes_sent=103892636 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5916.535415] TCP: my_cca: seq=35923 cwnd=6 rtt=207 bytes_acked=90934484 bytes_sent=103915804 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5916.535619] TCP: my_cca: seq=35926 cwnd=3 rtt=118 bytes_acked=90940276 bytes_sent=103923044 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5916.536274] TCP: my_cca: seq=35933 cwnd=6 rtt=279 bytes_acked=90959100 bytes_sent=103944764 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5916.536553] TCP: my_cca: seq=35936 cwnd=3 rtt=103 bytes_acked=90967788 bytes_sent=103952004 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5916.537146] TCP: my_cca: seq=35942 cwnd=6 rtt=242 bytes_acked=90985164 bytes_sent=103973724 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5916.537417] TCP: my_cca: seq=35945 cwnd=3 rtt=103 bytes_acked=90993852 bytes_sent=103980964 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5916.538021] TCP: my_cca: seq=35951 cwnd=6 rtt=256 bytes_acked=91011228 bytes_sent=104005580 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5916.538288] TCP: my_cca: seq=35954 cwnd=3 rtt=103 bytes_acked=91019916 bytes_sent=104012820 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5916.538889] TCP: my_cca: seq=35960 cwnd=6 rtt=260 bytes_acked=91037292 bytes_sent=104034540 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5916.539169] TCP: my_cca: seq=35963 cwnd=3 rtt=108 bytes_acked=91045980 bytes_sent=104041780 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5916.539766] TCP: my_cca: seq=35969 cwnd=6 rtt=236 bytes_acked=91063356 bytes_sent=104063500 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5916.540037] TCP: my_cca: seq=35972 cwnd=3 rtt=105 bytes_acked=91072044 bytes_sent=104070740 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5916.540637] TCP: my_cca: seq=35978 cwnd=6 rtt=259 bytes_acked=91089420 bytes_sent=104095356 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5916.540911] TCP: my_cca: seq=35981 cwnd=3 rtt=104 bytes_acked=91098108 bytes_sent=104102596 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5916.541504] TCP: my_cca: seq=35987 cwnd=6 rtt=255 bytes_acked=91115484 bytes_sent=104127212 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5916.541785] TCP: my_cca: seq=35990 cwnd=3 rtt=115 bytes_acked=91124172 bytes_sent=104134452 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5916.542380] TCP: my_cca: seq=35996 cwnd=6 rtt=253 bytes_acked=91141548 bytes_sent=104164860 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5916.542593] TCP: my_cca: seq=35999 cwnd=3 rtt=103 bytes_acked=91150236 bytes_sent=104169204 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5916.542703] TCP: my_cca: seq=36000 cwnd=4 rtt=104 bytes_acked=91153132 bytes_sent=104173548 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5916.543252] TCP: my_cca: seq=36005 cwnd=6 rtt=274 bytes_acked=91167612 bytes_sent=104190924 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5916.543490] TCP: my_cca: seq=36008 cwnd=3 rtt=141 bytes_acked=91174852 bytes_sent=104198164 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5916.544140] TCP: my_cca: seq=36016 cwnd=6 rtt=212 bytes_acked=91195124 bytes_sent=104221332 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5916.544348] TCP: my_cca: seq=36019 cwnd=3 rtt=125 bytes_acked=91200916 bytes_sent=104228572 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5916.545006] TCP: my_cca: seq=36026 cwnd=6 rtt=205 bytes_acked=91221188 bytes_sent=104251740 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5916.545264] TCP: my_cca: seq=36029 cwnd=3 rtt=105 bytes_acked=91228428 bytes_sent=104258980 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5916.545873] TCP: my_cca: seq=36035 cwnd=6 rtt=272 bytes_acked=91245804 bytes_sent=104280700 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5916.546139] TCP: my_cca: seq=36038 cwnd=3 rtt=105 bytes_acked=91254492 bytes_sent=104287940 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5916.546752] TCP: my_cca: seq=36045 cwnd=6 rtt=207 bytes_acked=91273316 bytes_sent=104324140 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5916.546943] TCP: my_cca: seq=36048 cwnd=3 rtt=299 bytes_acked=91279108 bytes_sent=104327036 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5916.547626] TCP: my_cca: seq=36056 cwnd=6 rtt=206 bytes_acked=91299380 bytes_sent=104350204 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5916.547841] TCP: my_cca: seq=36059 cwnd=3 rtt=123 bytes_acked=91305172 bytes_sent=104357444 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5916.548360] TCP: my_cca: seq=36065 cwnd=6 rtt=118 bytes_acked=91322548 bytes_sent=104379164 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5916.548713] TCP: my_cca: seq=36069 cwnd=3 rtt=124 bytes_acked=91331236 bytes_sent=104386404 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5916.549216] TCP: my_cca: seq=36076 cwnd=6 rtt=133 bytes_acked=91348612 bytes_sent=104408124 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5916.549568] TCP: my_cca: seq=36080 cwnd=3 rtt=121 bytes_acked=91357300 bytes_sent=104415364 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5916.550238] TCP: my_cca: seq=36087 cwnd=6 rtt=198 bytes_acked=91377572 bytes_sent=104438532 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5916.550452] TCP: my_cca: seq=36090 cwnd=3 rtt=127 bytes_acked=91383364 bytes_sent=104445772 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5916.550963] TCP: my_cca: seq=36098 cwnd=6 rtt=172 bytes_acked=91400740 bytes_sent=104467492 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5916.551161] TCP: my_cca: seq=36100 cwnd=3 rtt=191 bytes_acked=91406532 bytes_sent=104470388 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5916.551273] TCP: my_cca: seq=36101 cwnd=3 rtt=106 bytes_acked=91409428 bytes_sent=104473284 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5916.551781] TCP: my_cca: seq=36107 cwnd=6 rtt=224 bytes_acked=91423908 bytes_sent=104492108 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5916.552066] TCP: my_cca: seq=36110 cwnd=3 rtt=113 bytes_acked=91432596 bytes_sent=104499348 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5916.552702] TCP: my_cca: seq=36116 cwnd=6 rtt=270 bytes_acked=91449972 bytes_sent=104521068 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5916.552973] TCP: my_cca: seq=36119 cwnd=3 rtt=107 bytes_acked=91458660 bytes_sent=104528308 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5916.553572] TCP: my_cca: seq=36125 cwnd=6 rtt=246 bytes_acked=91476036 bytes_sent=104550028 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5916.553848] TCP: my_cca: seq=36128 cwnd=3 rtt=106 bytes_acked=91484724 bytes_sent=104557268 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5916.554444] TCP: my_cca: seq=36134 cwnd=6 rtt=227 bytes_acked=91502100 bytes_sent=104578988 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5916.554726] TCP: my_cca: seq=36137 cwnd=3 rtt=108 bytes_acked=91510788 bytes_sent=104586228 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5916.555319] TCP: my_cca: seq=36143 cwnd=6 rtt=240 bytes_acked=91528164 bytes_sent=104607948 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5916.555600] TCP: my_cca: seq=36146 cwnd=3 rtt=108 bytes_acked=91536852 bytes_sent=104615188 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5916.556188] TCP: my_cca: seq=36152 cwnd=6 rtt=238 bytes_acked=91554228 bytes_sent=104636908 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5916.556466] TCP: my_cca: seq=36155 cwnd=3 rtt=107 bytes_acked=91562916 bytes_sent=104644148 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5916.557064] TCP: my_cca: seq=36161 cwnd=6 rtt=240 bytes_acked=91580292 bytes_sent=104680348 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5916.557278] TCP: my_cca: seq=36164 cwnd=3 rtt=106 bytes_acked=91588980 bytes_sent=104684692 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5916.557934] TCP: my_cca: seq=36170 cwnd=6 rtt=269 bytes_acked=91606356 bytes_sent=104706412 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5916.558172] TCP: my_cca: seq=36173 cwnd=3 rtt=141 bytes_acked=91613596 bytes_sent=104713652 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5916.558815] TCP: my_cca: seq=36181 cwnd=6 rtt=205 bytes_acked=91633868 bytes_sent=104736820 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5916.559019] TCP: my_cca: seq=36184 cwnd=3 rtt=119 bytes_acked=91639660 bytes_sent=104744060 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5916.559689] TCP: my_cca: seq=36191 cwnd=6 rtt=206 bytes_acked=91659932 bytes_sent=104767228 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5916.559900] TCP: my_cca: seq=36194 cwnd=3 rtt=120 bytes_acked=91665724 bytes_sent=104774468 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5916.560411] TCP: my_cca: seq=36200 cwnd=6 rtt=174 bytes_acked=91683100 bytes_sent=104793292 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5916.560559] TCP: my_cca: seq=36201 cwnd=6 rtt=205 bytes_acked=91685996 bytes_sent=104797636 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5916.560767] TCP: my_cca: seq=36204 cwnd=3 rtt=122 bytes_acked=91691788 bytes_sent=104804876 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5916.561434] TCP: my_cca: seq=36211 cwnd=6 rtt=207 bytes_acked=91712060 bytes_sent=104828044 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5916.561640] TCP: my_cca: seq=36214 cwnd=3 rtt=119 bytes_acked=91717852 bytes_sent=104835284 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5916.562304] TCP: my_cca: seq=36221 cwnd=6 rtt=203 bytes_acked=91738124 bytes_sent=104858452 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5916.562514] TCP: my_cca: seq=36224 cwnd=3 rtt=122 bytes_acked=91743916 bytes_sent=104865692 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5916.563163] TCP: my_cca: seq=36231 cwnd=6 rtt=259 bytes_acked=91762740 bytes_sent=104887412 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5916.563433] TCP: my_cca: seq=36234 cwnd=3 rtt=103 bytes_acked=91771428 bytes_sent=104894652 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5916.564034] TCP: my_cca: seq=36240 cwnd=6 rtt=255 bytes_acked=91788804 bytes_sent=104919268 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5916.564314] TCP: my_cca: seq=36243 cwnd=3 rtt=104 bytes_acked=91797492 bytes_sent=104926508 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5916.564908] TCP: my_cca: seq=36249 cwnd=6 rtt=257 bytes_acked=91814868 bytes_sent=104948228 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5916.565165] TCP: my_cca: seq=36252 cwnd=3 rtt=106 bytes_acked=91823556 bytes_sent=104955468 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5916.565788] TCP: my_cca: seq=36258 cwnd=6 rtt=276 bytes_acked=91840932 bytes_sent=104977188 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5916.566056] TCP: my_cca: seq=36261 cwnd=3 rtt=106 bytes_acked=91849620 bytes_sent=104984428 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5916.566649] TCP: my_cca: seq=36268 cwnd=6 rtt=228 bytes_acked=91866996 bytes_sent=105009044 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5916.566937] TCP: my_cca: seq=36271 cwnd=3 rtt=110 bytes_acked=91875684 bytes_sent=105016284 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5916.567527] TCP: my_cca: seq=36277 cwnd=6 rtt=238 bytes_acked=91893060 bytes_sent=105038004 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5916.567802] TCP: my_cca: seq=36280 cwnd=3 rtt=106 bytes_acked=91901748 bytes_sent=105045244 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5916.568397] TCP: my_cca: seq=36286 cwnd=6 rtt=238 bytes_acked=91919124 bytes_sent=105066964 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5916.568675] TCP: my_cca: seq=36289 cwnd=3 rtt=107 bytes_acked=91927812 bytes_sent=105074204 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5916.569273] TCP: my_cca: seq=36295 cwnd=6 rtt=236 bytes_acked=91945188 bytes_sent=105095924 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5916.569544] TCP: my_cca: seq=36298 cwnd=3 rtt=106 bytes_acked=91953876 bytes_sent=105103164 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5916.569710] TCP: my_cca: seq=36300 cwnd=4 rtt=139 bytes_acked=91959668 bytes_sent=105108956 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5916.570143] TCP: my_cca: seq=36304 cwnd=6 rtt=249 bytes_acked=91971252 bytes_sent=105124884 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5916.570415] TCP: my_cca: seq=36307 cwnd=3 rtt=107 bytes_acked=91979940 bytes_sent=105132124 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5916.571013] TCP: my_cca: seq=36313 cwnd=6 rtt=255 bytes_acked=91997316 bytes_sent=105156740 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5916.571297] TCP: my_cca: seq=36316 cwnd=3 rtt=108 bytes_acked=92006004 bytes_sent=105163980 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5916.571885] TCP: my_cca: seq=36322 cwnd=6 rtt=244 bytes_acked=92023380 bytes_sent=105203076 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5916.572174] TCP: my_cca: seq=36325 cwnd=3 rtt=108 bytes_acked=92032068 bytes_sent=105210316 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5916.572759] TCP: my_cca: seq=36331 cwnd=6 rtt=239 bytes_acked=92049444 bytes_sent=105232036 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5916.572987] TCP: my_cca: seq=36334 cwnd=3 rtt=137 bytes_acked=92056684 bytes_sent=105239276 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5916.573641] TCP: my_cca: seq=36342 cwnd=6 rtt=209 bytes_acked=92076956 bytes_sent=105262444 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5916.573862] TCP: my_cca: seq=36345 cwnd=3 rtt=137 bytes_acked=92082748 bytes_sent=105269684 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5916.574516] TCP: my_cca: seq=36353 cwnd=6 rtt=202 bytes_acked=92103020 bytes_sent=105292852 phase=loss_recovery Destination: 192.168.88.253:34706
