[ 6583.795387] TCP: my_cca: seq=1 cwnd=10 rtt=342 bytes_acked=4344 bytes_sent=10220 phase=slow_start Destination: 192.168.88.253:54910
[ 6592.193350] TCP: my_cca: seq=101022 cwnd=6 rtt=189 bytes_acked=250411412 bytes_sent=287874068 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6592.193627] TCP: my_cca: seq=101025 cwnd=3 rtt=95 bytes_acked=250420100 bytes_sent=287879860 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6592.194368] TCP: my_cca: seq=101033 cwnd=6 rtt=281 bytes_acked=250438924 bytes_sent=287903028 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6592.194625] TCP: my_cca: seq=101036 cwnd=3 rtt=110 bytes_acked=250447612 bytes_sent=287910268 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6592.195094] TCP: my_cca: seq=101043 cwnd=6 rtt=166 bytes_acked=250463540 bytes_sent=287931988 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6592.195457] TCP: my_cca: seq=101047 cwnd=3 rtt=118 bytes_acked=250472228 bytes_sent=287939228 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6592.195965] TCP: my_cca: seq=101055 cwnd=6 rtt=181 bytes_acked=250489604 bytes_sent=287960948 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6592.196248] TCP: my_cca: seq=101059 cwnd=3 rtt=98 bytes_acked=250498292 bytes_sent=287966740 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6592.196979] TCP: my_cca: seq=101066 cwnd=6 rtt=254 bytes_acked=250517116 bytes_sent=288001492 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6592.197245] TCP: my_cca: seq=101069 cwnd=3 rtt=114 bytes_acked=250525804 bytes_sent=288008732 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6592.197712] TCP: my_cca: seq=101076 cwnd=6 rtt=165 bytes_acked=250541732 bytes_sent=288030452 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6592.198072] TCP: my_cca: seq=101080 cwnd=3 rtt=124 bytes_acked=250550420 bytes_sent=288037692 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6592.198589] TCP: my_cca: seq=101088 cwnd=6 rtt=182 bytes_acked=250567796 bytes_sent=288059412 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6592.198861] TCP: my_cca: seq=101092 cwnd=3 rtt=94 bytes_acked=250576484 bytes_sent=288065204 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6592.199593] TCP: my_cca: seq=101099 cwnd=6 rtt=276 bytes_acked=250595308 bytes_sent=288088372 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6592.199621] TCP: my_cca: seq=101100 cwnd=3 rtt=304 bytes_acked=250598204 bytes_sent=288089820 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6592.199852] TCP: my_cca: seq=101102 cwnd=3 rtt=107 bytes_acked=250603996 bytes_sent=288095612 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6592.200469] TCP: my_cca: seq=101109 cwnd=6 rtt=272 bytes_acked=250621372 bytes_sent=288117332 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6592.200720] TCP: my_cca: seq=101112 cwnd=3 rtt=110 bytes_acked=250630060 bytes_sent=288124572 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6592.201339] TCP: my_cca: seq=101119 cwnd=6 rtt=269 bytes_acked=250647436 bytes_sent=288146292 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6592.201591] TCP: my_cca: seq=101122 cwnd=3 rtt=109 bytes_acked=250656124 bytes_sent=288153532 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6592.202222] TCP: my_cca: seq=101129 cwnd=6 rtt=289 bytes_acked=250673500 bytes_sent=288175252 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6592.202477] TCP: my_cca: seq=101132 cwnd=3 rtt=109 bytes_acked=250682188 bytes_sent=288182492 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6592.203085] TCP: my_cca: seq=101139 cwnd=6 rtt=234 bytes_acked=250699564 bytes_sent=288204212 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6592.203282] TCP: my_cca: seq=101142 cwnd=3 rtt=113 bytes_acked=250706804 bytes_sent=288211452 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6592.203834] TCP: my_cca: seq=101150 cwnd=6 rtt=200 bytes_acked=250724180 bytes_sent=288238964 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6592.204088] TCP: my_cca: seq=101154 cwnd=3 rtt=94 bytes_acked=250732868 bytes_sent=288244756 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6592.204693] TCP: my_cca: seq=101162 cwnd=6 rtt=157 bytes_acked=250750244 bytes_sent=288267924 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6592.205038] TCP: my_cca: seq=101166 cwnd=3 rtt=113 bytes_acked=250758932 bytes_sent=288273716 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6592.205559] TCP: my_cca: seq=101174 cwnd=6 rtt=147 bytes_acked=250776308 bytes_sent=288296884 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6592.205925] TCP: my_cca: seq=101178 cwnd=3 rtt=118 bytes_acked=250784996 bytes_sent=288304124 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6592.206578] TCP: my_cca: seq=101186 cwnd=6 rtt=270 bytes_acked=250803820 bytes_sent=288325844 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6592.206824] TCP: my_cca: seq=101189 cwnd=3 rtt=108 bytes_acked=250812508 bytes_sent=288333084 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6592.207442] TCP: my_cca: seq=101196 cwnd=6 rtt=277 bytes_acked=250829884 bytes_sent=288354804 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6592.207696] TCP: my_cca: seq=101199 cwnd=3 rtt=111 bytes_acked=250838572 bytes_sent=288362044 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6592.207807] TCP: my_cca: seq=101200 cwnd=4 rtt=104 bytes_acked=250841468 bytes_sent=288366388 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6592.208314] TCP: my_cca: seq=101206 cwnd=6 rtt=278 bytes_acked=250855948 bytes_sent=288383764 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6592.208565] TCP: my_cca: seq=101209 cwnd=3 rtt=109 bytes_acked=250864636 bytes_sent=288391004 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6592.209048] TCP: my_cca: seq=101216 cwnd=6 rtt=185 bytes_acked=250880564 bytes_sent=288412724 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6592.209323] TCP: my_cca: seq=101219 cwnd=3 rtt=91 bytes_acked=250889252 bytes_sent=288418516 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6592.209865] TCP: my_cca: seq=101225 cwnd=6 rtt=224 bytes_acked=250903732 bytes_sent=288437340 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6592.210111] TCP: my_cca: seq=101229 cwnd=3 rtt=111 bytes_acked=250912420 bytes_sent=288444580 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6592.210784] TCP: my_cca: seq=101236 cwnd=6 rtt=270 bytes_acked=250929796 bytes_sent=288466300 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6592.211034] TCP: my_cca: seq=101239 cwnd=3 rtt=103 bytes_acked=250938484 bytes_sent=288473540 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6592.211517] TCP: my_cca: seq=101246 cwnd=6 rtt=167 bytes_acked=250954412 bytes_sent=288495260 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6592.211877] TCP: my_cca: seq=101249 cwnd=3 rtt=111 bytes_acked=250963100 bytes_sent=288502500 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6592.212393] TCP: my_cca: seq=101257 cwnd=6 rtt=192 bytes_acked=250980476 bytes_sent=288524220 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6592.212669] TCP: my_cca: seq=101260 cwnd=3 rtt=99 bytes_acked=250989164 bytes_sent=288530012 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6592.213401] TCP: my_cca: seq=101268 cwnd=6 rtt=276 bytes_acked=251007988 bytes_sent=288553180 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6592.213687] TCP: my_cca: seq=101271 cwnd=3 rtt=140 bytes_acked=251016676 bytes_sent=288560420 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6592.214432] TCP: my_cca: seq=101282 cwnd=6 rtt=140 bytes_acked=251041292 bytes_sent=288590828 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6592.214749] TCP: my_cca: seq=101285 cwnd=3 rtt=106 bytes_acked=251049980 bytes_sent=288596620 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6592.215246] TCP: my_cca: seq=101291 cwnd=6 rtt=216 bytes_acked=251064460 bytes_sent=288615444 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6592.215444] TCP: my_cca: seq=101295 cwnd=3 rtt=115 bytes_acked=251071700 bytes_sent=288622684 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6592.215835] TCP: my_cca: seq=101300 cwnd=5 rtt=154 bytes_acked=251083284 bytes_sent=288635716 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6592.216029] TCP: my_cca: seq=101303 cwnd=6 rtt=187 bytes_acked=251089076 bytes_sent=288644404 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6592.216290] TCP: my_cca: seq=101307 cwnd=3 rtt=86 bytes_acked=251097764 bytes_sent=288650196 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6592.217036] TCP: my_cca: seq=101315 cwnd=6 rtt=267 bytes_acked=251116588 bytes_sent=288673364 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6592.217291] TCP: my_cca: seq=101318 cwnd=3 rtt=106 bytes_acked=251125276 bytes_sent=288680604 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6592.217907] TCP: my_cca: seq=101325 cwnd=6 rtt=275 bytes_acked=251142652 bytes_sent=288702324 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6592.218102] TCP: my_cca: seq=101328 cwnd=3 rtt=109 bytes_acked=251149892 bytes_sent=288708116 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6592.218637] TCP: my_cca: seq=101336 cwnd=6 rtt=143 bytes_acked=251167268 bytes_sent=288731284 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6592.218988] TCP: my_cca: seq=101340 cwnd=3 rtt=109 bytes_acked=251175956 bytes_sent=288737076 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6592.219654] TCP: my_cca: seq=101348 cwnd=6 rtt=272 bytes_acked=251194780 bytes_sent=288760244 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6592.219904] TCP: my_cca: seq=101351 cwnd=3 rtt=108 bytes_acked=251203468 bytes_sent=288767484 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6592.220522] TCP: my_cca: seq=101358 cwnd=6 rtt=275 bytes_acked=251220844 bytes_sent=288789204 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6592.220727] TCP: my_cca: seq=101361 cwnd=3 rtt=118 bytes_acked=251228084 bytes_sent=288796444 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6592.221268] TCP: my_cca: seq=101369 cwnd=6 rtt=195 bytes_acked=251245460 bytes_sent=288818164 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6592.221552] TCP: my_cca: seq=101372 cwnd=3 rtt=113 bytes_acked=251254148 bytes_sent=288823956 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6592.221986] TCP: my_cca: seq=101378 cwnd=6 rtt=164 bytes_acked=251267180 bytes_sent=288842780 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6592.222303] TCP: my_cca: seq=101381 cwnd=3 rtt=109 bytes_acked=251275868 bytes_sent=288848572 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6592.222801] TCP: my_cca: seq=101387 cwnd=6 rtt=205 bytes_acked=251290348 bytes_sent=288867396 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6592.223040] TCP: my_cca: seq=101391 cwnd=3 rtt=105 bytes_acked=251299036 bytes_sent=288874636 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6592.223608] TCP: my_cca: seq=101398 cwnd=6 rtt=212 bytes_acked=251314964 bytes_sent=288905044 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6592.223866] TCP: my_cca: seq=101400 cwnd=3 rtt=106 bytes_acked=251322204 bytes_sent=288909388 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6592.223881] TCP: my_cca: seq=101401 cwnd=3 rtt=93 bytes_acked=251323652 bytes_sent=288910836 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6592.224454] TCP: my_cca: seq=101409 cwnd=6 rtt=185 bytes_acked=251341028 bytes_sent=288934004 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6592.224837] TCP: my_cca: seq=101413 cwnd=3 rtt=116 bytes_acked=251351164 bytes_sent=288941244 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6592.225467] TCP: my_cca: seq=101420 cwnd=6 rtt=273 bytes_acked=251368540 bytes_sent=288962964 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6592.225719] TCP: my_cca: seq=101423 cwnd=3 rtt=106 bytes_acked=251377228 bytes_sent=288970204 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6592.226206] TCP: my_cca: seq=101430 cwnd=6 rtt=181 bytes_acked=251393156 bytes_sent=288991924 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6592.226474] TCP: my_cca: seq=101433 cwnd=3 rtt=96 bytes_acked=251401844 bytes_sent=288997716 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6592.227021] TCP: my_cca: seq=101439 cwnd=6 rtt=219 bytes_acked=251416324 bytes_sent=289016540 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6592.227218] TCP: my_cca: seq=101443 cwnd=3 rtt=114 bytes_acked=251423564 bytes_sent=289023780 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6592.227821] TCP: my_cca: seq=101451 cwnd=6 rtt=209 bytes_acked=251440940 bytes_sent=289057084 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6592.228086] TCP: my_cca: seq=101455 cwnd=3 rtt=100 bytes_acked=251449628 bytes_sent=289062876 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6592.228667] TCP: my_cca: seq=101463 cwnd=6 rtt=147 bytes_acked=251467004 bytes_sent=289086044 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6592.229047] TCP: my_cca: seq=101466 cwnd=3 rtt=117 bytes_acked=251475692 bytes_sent=289093284 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6592.229551] TCP: my_cca: seq=101474 cwnd=6 rtt=178 bytes_acked=251493068 bytes_sent=289115004 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6592.229816] TCP: my_cca: seq=101477 cwnd=3 rtt=90 bytes_acked=251501756 bytes_sent=289120796 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6592.230553] TCP: my_cca: seq=101485 cwnd=6 rtt=264 bytes_acked=251520580 bytes_sent=289143964 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6592.230806] TCP: my_cca: seq=101488 cwnd=3 rtt=107 bytes_acked=251529268 bytes_sent=289151204 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6592.231423] TCP: my_cca: seq=101495 cwnd=6 rtt=277 bytes_acked=251546644 bytes_sent=289172924 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6592.231672] TCP: my_cca: seq=101498 cwnd=3 rtt=107 bytes_acked=251555332 bytes_sent=289180164 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6592.231802] TCP: my_cca: seq=101500 cwnd=4 rtt=97 bytes_acked=251561124 bytes_sent=289185956 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6592.232294] TCP: my_cca: seq=101505 cwnd=6 rtt=277 bytes_acked=251572708 bytes_sent=289201884 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6592.232543] TCP: my_cca: seq=101508 cwnd=3 rtt=107 bytes_acked=251581396 bytes_sent=289209124 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6592.233210] TCP: my_cca: seq=101514 cwnd=6 rtt=309 bytes_acked=251601668 bytes_sent=289230844 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6592.233457] TCP: my_cca: seq=101516 cwnd=3 rtt=107 bytes_acked=251607460 bytes_sent=289238084 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6592.234044] TCP: my_cca: seq=101523 cwnd=6 rtt=264 bytes_acked=251624836 bytes_sent=289259804 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6592.234249] TCP: my_cca: seq=101526 cwnd=3 rtt=120 bytes_acked=251632076 bytes_sent=289267044 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6592.234778] TCP: my_cca: seq=101534 cwnd=6 rtt=189 bytes_acked=251649452 bytes_sent=289288764 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6592.235048] TCP: my_cca: seq=101538 cwnd=3 rtt=100 bytes_acked=251658140 bytes_sent=289294556 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6592.235784] TCP: my_cca: seq=101546 cwnd=6 rtt=270 bytes_acked=251676964 bytes_sent=289317724 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6592.236038] TCP: my_cca: seq=101549 cwnd=3 rtt=105 bytes_acked=251685652 bytes_sent=289324964 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6592.236657] TCP: my_cca: seq=101556 cwnd=6 rtt=269 bytes_acked=251703028 bytes_sent=289346684 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6592.236872] TCP: my_cca: seq=101559 cwnd=3 rtt=127 bytes_acked=251710268 bytes_sent=289353924 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6592.237393] TCP: my_cca: seq=101567 cwnd=6 rtt=180 bytes_acked=251727644 bytes_sent=289375644 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6592.237661] TCP: my_cca: seq=101570 cwnd=3 rtt=95 bytes_acked=251736332 bytes_sent=289381436 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6592.238135] TCP: my_cca: seq=101576 cwnd=6 rtt=174 bytes_acked=251749364 bytes_sent=289400260 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6592.238462] TCP: my_cca: seq=101579 cwnd=3 rtt=108 bytes_acked=251758052 bytes_sent=289406052 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6592.238936] TCP: my_cca: seq=101585 cwnd=6 rtt=191 bytes_acked=251772532 bytes_sent=289424876 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6592.239181] TCP: my_cca: seq=101589 cwnd=3 rtt=113 bytes_acked=251781220 bytes_sent=289432116 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6592.239738] TCP: my_cca: seq=101596 cwnd=6 rtt=205 bytes_acked=251797148 bytes_sent=289459628 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6592.240001] TCP: my_cca: seq=101600 cwnd=3 rtt=89 bytes_acked=251805836 bytes_sent=289465420 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6592.240598] TCP: my_cca: seq=101608 cwnd=6 rtt=156 bytes_acked=251823212 bytes_sent=289488588 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6592.240995] TCP: my_cca: seq=101612 cwnd=3 rtt=109 bytes_acked=251833348 bytes_sent=289495828 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6592.241599] TCP: my_cca: seq=101619 cwnd=6 rtt=269 bytes_acked=251850724 bytes_sent=289517548 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6592.241847] TCP: my_cca: seq=101622 cwnd=3 rtt=107 bytes_acked=251859412 bytes_sent=289524788 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6592.242340] TCP: my_cca: seq=101629 cwnd=6 rtt=196 bytes_acked=251875340 bytes_sent=289549404 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6592.242616] TCP: my_cca: seq=101633 cwnd=3 rtt=96 bytes_acked=251884028 bytes_sent=289555196 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6592.243205] TCP: my_cca: seq=101641 cwnd=6 rtt=149 bytes_acked=251901404 bytes_sent=289578364 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6592.243613] TCP: my_cca: seq=101645 cwnd=3 rtt=107 bytes_acked=251911540 bytes_sent=289585604 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6592.244213] TCP: my_cca: seq=101652 cwnd=6 rtt=260 bytes_acked=251928916 bytes_sent=289607324 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6592.244456] TCP: my_cca: seq=101655 cwnd=3 rtt=104 bytes_acked=251937604 bytes_sent=289614564 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6592.244944] TCP: my_cca: seq=101662 cwnd=6 rtt=185 bytes_acked=251953532 bytes_sent=289636284 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6592.245233] TCP: my_cca: seq=101665 cwnd=3 rtt=90 bytes_acked=251962220 bytes_sent=289642076 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6592.245824] TCP: my_cca: seq=101673 cwnd=6 rtt=155 bytes_acked=251979596 bytes_sent=289665244 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6592.246234] TCP: my_cca: seq=101677 cwnd=3 rtt=114 bytes_acked=251989732 bytes_sent=289672484 phase=congestion_avoidance Destination: 192.168.88.253:54910
